DateKey;date_invoiced;year_date_invoiced;month_date_invoiced
f9173536ea6cbc74763e368dfa1c31017b732148;2015-06-29;2015;6
2dfa602d6add3a8106dc832b153f9b02f555bee1;2015-10-13;2015;10
e9fb30e6f33c691d91afe5e07935e0d78c1a1e00;2016-03-07;2016;3
abc50ae717f79eeaf9167337f0c2d64d52358384;2016-10-17;2016;10
5a34e7f464a9d3b1b2e08206476486e94b9c6f44;2016-11-21;2016;11
c32e41fb56f9580a9ef2afb384a281ee58d12c2b;2007-04-17;2007;4
50cf749baadc405659bfa7d31f0a4e585f085b24;2007-12-10;2007;12
637d1cbd26dcda3e5b1e351047906bb394257c91;2008-01-17;2008;1
10f142d4f781ded9597049351ea08d78d1960bd9;2008-03-28;2008;3
5df59d302385ed609e7f211884f66f4ee935124f;2008-09-29;2008;9
c28843651c8142d1be93ac9d6f2ae593c4272a60;2008-10-22;2008;10
4c1df000cc8f9ea282ecb407101bba717e84f27a;2008-11-03;2008;11
cd285de6f8fcc86d7236a0f46d2ff2f01dfcd7e6;2010-02-01;2010;2
b3858372a11b157276e2fa96fbaba1ee5a40b9f9;2010-07-20;2010;7
ceb4f73691634113cf4f5c847ac9d8f68d4193b5;2011-01-28;2011;1
3148757ed1481d605449a5b707be14764a926716;2011-06-16;2011;6
e761e812e3c4981232e5fb3e79525e7a7b606ae3;2011-11-10;2011;11
179e04fdc69f9ca1769c82a2d2e706b5ea48bee9;2012-03-19;2012;3
15c621ece8cc4a34013acf1b177b12fbcea2591b;2012-05-14;2012;5
21022a3198fed7bf6cf92301200e9a848b9ea872;2012-07-05;2012;7
4f3c32ac8d8baa6671395ca0ced3981a986d7a3e;2013-03-28;2013;3
02934a255c2ca5a0f57cf1185b6dbc1170e98980;2013-07-03;2013;7
87f550da1d041b1c8755e286b782e8f63d1cd113;2013-11-29;2013;11
52f5f61a45856cfc232fc35f30fa5a47db129a15;2014-12-22;2014;12
3ed2df779032c8f99a6eee97c7c11bff4387c9ab;2015-04-23;2015;4
e3cbefe66b7705814b11007d9b9458b76c0acd52;2015-05-22;2015;5
fca579d3b94bb8e75837854f7db93bcbd5ee0cdf;2016-04-19;2016;4
172a364ad55b20fb299c8b9eae913f0cbffef5e7;2016-08-26;2016;8
985593e624a9a22cee772ffa9906d20e29873b8d;2016-12-19;2016;12
e70a7c285af243dae2857e1d847cd06320f5b7db;2008-03-24;2008;3
06f60a14868734b5c52463d1daa51059798b5da8;2008-07-02;2008;7
3a76a75554371854f4d7dee4654599b0ae79c507;2009-01-26;2009;1
de5c7e31532dedfdf24626272cc94393e97a63c7;2009-06-03;2009;6
33b995b7b76c3fa9eb5c262ce72bebc6f16c53f0;2009-10-19;2009;10
9b68999bfaf3b7c6c1ccd0726a479c3e361b3936;2009-10-22;2009;10
e6d2abbbc4c9ec346469008c757cbb6877be5475;2010-02-08;2010;2
3ec83623ddb555cefb7eadf9598390631e5f5d2f;2011-01-31;2011;1
9ce1e1c7a4450c85e559739c4fbceeeb71f2c774;2011-06-30;2011;6
da421aa0e7aedcd04afe208439cbb8423a8686fe;2011-09-12;2011;9
f99eeec99c7444fe0dbff81ba8976379e90ec5d7;2011-09-29;2011;9
bc01a43cf6f7550094c8b2b2d9d4590d5b43f208;2011-12-02;2011;12
b7f7d68d859f1bf049cbc7dd83237fb481589cee;2012-02-17;2012;2
8457660a6612ef662e9da76f477ac8e5e57283b5;2012-03-26;2012;3
4ce64c0d4750d3b06649a2d5c81c07b0ced892b2;2013-12-18;2013;12
29b101b62e1ed95bafb0be3e46e29aa3c76bb3d8;2014-01-27;2014;1
32e3b2209759dd9bc513e4465427b559577b2b0c;2014-06-25;2014;6
335f5e12a690886b73b85712be9b474ea8ce06c2;2014-08-13;2014;8
f71237e3ed448945b654811a8bd19944b85337bb;2015-07-30;2015;7
8102bec9366e6ae06682f9e6f111579fa72eac38;2015-08-03;2015;8
7d4d38b2689dd0ec8b9d053beea2933dafe1cfde;2015-09-02;2015;9
99abd02042f95bebcd670d14433c585e4acaf278;2015-12-11;2015;12
04e915f8275a09a35a678484a1e72e79a4ac2101;2016-02-01;2016;2
5e315d6803b0e331b9d8212c40b7ecdbbb68a272;2016-07-25;2016;7
646307bedc0c94e96883e000208da7cb64b2aa09;2007-01-02;2007;1
e45ee0afe0b97a11279890f4e65da0c8e4fa6d4f;2007-05-21;2007;5
76c4cc6176341cbeb3c4edf3c086bdaec2a7b8ae;2007-06-05;2007;6
605eb8083c297133c9933d2c07ef88f938bfceef;2007-10-09;2007;10
edcbb2393f84ab2be1ad6693385bfefd335e3a8b;2007-10-29;2007;10
36af736a57314a6ef1af7e31a0fac1bb9d56c6c0;2007-11-06;2007;11
a94cbc9998325e8aadb40ce5883101ac0843d7ce;2009-07-10;2009;7
86aa362fb2e371f18f720dd3eabac5d82a10c696;2009-10-20;2009;10
83cc3409b9d1664d6ff83bff132e9bb40dbd6c3c;2010-11-09;2010;11
07a0856758cc5f3ea65ae883378ba02431d4a091;2011-02-24;2011;2
e7562243ce45cd38820c864b0999ab52829b1554;2012-06-11;2012;6
1fb51e4ef9bcabfa7a9871a336efa26a6772e2c5;2013-01-09;2013;1
31bccab4f72575d08072ef6ab5b510ed89a0e457;2013-02-11;2013;2
512785595d8efcdcbef597d7ca593e1e37f5d567;2013-06-05;2013;6
8f8dfb5705928c8e452159136a34688090aa408e;2013-09-11;2013;9
b6d5c2b003fb7ea0f5d8dd24c1e438678a678375;2013-10-04;2013;10
65c5f757a2ac7cc49b0e02998c0a62d0a3e486f4;2013-10-08;2013;10
c2849b0d36fb1a606ca67797a0e7e03ab9774313;2014-01-23;2014;1
b05daa5ba66a75d20d9ab79ae6fdecbefce65fea;2014-03-13;2014;3
a33c85e227c897090c578d80a3493eed7ed382f6;2015-03-24;2015;3
12865c36732822c461a55cac439d8d85ee634c5c;2015-07-03;2015;7
341bfa94a504ade1d4324a705a714c70c8f1f09e;2015-11-06;2015;11
f8926f4d606de89d4d63ee74c0b6771a80a028ce;2016-12-15;2016;12
3530ec636f3e89a15f7dea9c0043857119ae85d9;2007-01-25;2007;1
74b5231251c7bde26c883b6b90616a9cab527e9a;2007-01-29;2007;1
74e0b3b48cfd1864476483308db89679babf04e1;2008-02-13;2008;2
1b56a85f492267ac0515600cd4005eebdc742984;2008-08-08;2008;8
3ec72c52b23bc45b892be78da62e9b86fd695504;2008-11-20;2008;11
35879538dbb906774494575ef52f35e803c4a896;2009-03-03;2009;3
8dd8ea23be48eb0e38b0852d872cd34c56cd58de;2009-10-29;2009;10
ae51317524ac9bfe93e1a357d85112465a674b7e;2009-11-23;2009;11
19beab5020c3af6d080eccc49438a681e6a426b6;2009-11-23;2009;11
5e0632d0477a9d97401842ec1e6cb2c700d376b7;2010-04-23;2010;4
c1d82582da16364ba8f83cf92ffb494477c662c2;2010-04-29;2010;4
b2619b3562e8a0d15be31918059006ff09945af6;2010-07-23;2010;7
cadc8b729579d45f58b2999ab72e4b89ac89ff22;2010-10-28;2010;10
96b2efda9d5931173c303053444e956ad4ca925f;2012-03-20;2012;3
7e486c2c644817784fb8d3c0f6dc6336b617b9b8;2012-03-27;2012;3
4ec97b9659a959cc63a958f5206d4a8a38f49dbf;2012-04-23;2012;4
cfde390f65286a45cef7256ca1c3b11bcc4f7f8e;2012-09-13;2012;9
8c30c31d0a439f70606253f4928577dc3a4e37f9;2013-03-28;2013;3
be07b51d4523f60ca0f33cfa5fb60f12fe262394;2013-06-12;2013;6
75846ee0c9ebfe2077881fc4a330197f2116f7c2;2013-08-23;2013;8
a4003339f6c69baf90af759123922f291ffb73eb;2014-08-29;2014;8
2c88563b283fa961f148ed4ac8f6dfadd340012d;2014-09-23;2014;9
6b1f3d937376f6134503689ec09a9659df6c00c4;2014-12-18;2014;12
5ea89dcec42d4de53bbbda2306eefb6e45567955;2007-10-22;2007;10
98bcc875c82f015c1002193c317078888a3f02c4;2008-03-07;2008;3
457f1528b5c377116537eb3ae2a36fd7f1b20479;2008-03-13;2008;3
3f51e06a0cbdce8347794b6f04df4cbeaba9e7ce;2008-04-23;2008;4
1cfa3e2a91e191d8c26486982f4af17ceccc642b;2008-07-01;2008;7
d9cc0319bf01cab5de10c4242b349f2dd826ba45;2008-07-03;2008;7
86e46eeeed0f14deaddab9542700a85897b30ee1;2008-08-13;2008;8
9bfb4e4ca40087118bdae157e986d9dd3ad7c6da;2008-10-17;2008;10
c9b518004ff51e63c84f0c37f2fe46749a1061f2;2009-01-09;2009;1
2327f9eefa217fa2c2d4b07cc78b7c5aababe551;2009-12-21;2009;12
63216b3ea20d05139887d6eb4932549e5938ee55;2010-03-03;2010;3
7fb449be2a51aeb1a2b17798c917c9611e4c6005;2012-06-08;2012;6
76288503ad2b828216ba56a4d5bfb1f675a0e10a;2013-07-11;2013;7
dd424fa92ecfdd3cf80c4de1d653d5de3b03a02f;2013-09-13;2013;9
d8b4211125e8caf15cf1a2e6cc9de7f8a878f141;2014-08-27;2014;8
dcd3f6b3591e99f74e7fe1e9c1b7fd49491028a7;2014-09-30;2014;9
bec26cb1a18d77d863cecebf149dc1109873b8e0;2015-02-09;2015;2
f9f6b25a25d142e71965d960d92ee73776170923;2015-02-27;2015;2
e30a6eb5d473774bfa0e96347e7a1fa831af32b5;2015-03-10;2015;3
f8665fe153bd8eccf9f55937ecb10f4720718fcc;2015-05-27;2015;5
f6f83be29ac5d792886e8717dcb4f034343d1256;2015-11-17;2015;11
77c25ab5dcc59261308ddec29e5f9f3e504d1219;2016-04-12;2016;4
364d8f3580f9ce6c68200ba740d89931b2853f9e;2016-08-01;2016;8
80dfcc5f415d69fa4794e8c340df4281dce89dd5;2007-01-08;2007;1
0fb9de242ef5d48641b3b3754332044c373ab57e;2007-03-30;2007;3
0da167e4385e5a950a81eb1f3321b7d07ec7605c;2008-03-05;2008;3
6a1b448c05959bad2e383923b7fb43a0351599ee;2009-07-28;2009;7
394cb502d579b2c3473bb19cbf274387e565d90b;2009-10-13;2009;10
dfde0046100aa105fcac262455891e62f24e7d52;2010-07-16;2010;7
87559633ff05a72a669cee85ca1236e20a1169ef;2011-04-08;2011;4
37133e69748f368b6123615e182d3d1f3fe85762;2011-09-06;2011;9
2ceadb9115dd22f4966e6513e65c656fa2d2b011;2011-09-09;2011;9
5df97255d0dfc74f1eacc910799cc53ae74003ae;2011-09-14;2011;9
af0e511ddf99eb81329061e0049dffe74ffa9aaa;2011-12-09;2011;12
c293aefb950ddfe21a614c6de6bfed427fd4c829;2012-02-03;2012;2
917a16fd8680961c1e57983c25dc217b5b37865d;2012-02-28;2012;2
47ca3d57665888622453a47c8282eee11a24d08f;2014-12-17;2014;12
8c248081f037d9e3c39c22d17ca538d39f8ace4c;2015-01-26;2015;1
84106fe0261590f74c36d37531ea7d3d2bb71801;2015-02-09;2015;2
45540abed10204afd0bb17f73c838dc909271b3f;2015-03-04;2015;3
849256a568d744775cd8670334635fb2d349c8c6;2015-03-09;2015;3
de0ad4bb7824e4bbd9d150818193080b7b5c04ae;2015-07-27;2015;7
b57feea2901201988ec82b8d977eea54a68cdf5d;2015-09-04;2015;9
6246dc8976341e6802b9e7e70e09d0d5920b16c4;2016-01-27;2016;1
d85434bb7d616ddbee7cd28467f395fe9459e954;2016-07-20;2016;7
604605594eabc0f492fbb1015fbd640edab89624;2016-11-21;2016;11
4d05b43ba3264d6ed54180aa252fd53830990aba;2007-10-23;2007;10
0a7a18a8f8228fdc5cdfa0d4cb3d2eee283c0187;2008-10-27;2008;10
7ba23b46a32c7372464f50fd57fe867833bd09e1;2009-04-16;2009;4
f074be2df27fd7ec4bf0845f4a6a57454e07937b;2009-11-23;2009;11
8dda0d815729f0b115df46685e2c7ef1ee724f45;2011-10-03;2011;10
a93f0e84ef0853470ed3e0470e58e20f07afc01f;2011-12-16;2011;12
4c181d1afb0a76bef1aad07ced9d917fc167c16d;2012-02-23;2012;2
cd8bca70f054cdf6b2e5e14777630bf3a351d13f;2012-04-05;2012;4
88c7ced971ea1e6ca60385c2dd9c7f1b643b03fe;2013-06-14;2013;6
7fe1c790a612a7e2e649f5e45fb6d29375d5f491;2013-07-03;2013;7
c81b4cbcb2a129252f7547c23be1b3f64a059126;2013-09-13;2013;9
51e3e8a4e5320f90243fada521fbdfd6528896f3;2013-09-23;2013;9
81e17249f81581e64d0c89740876eb9682775b07;2014-01-24;2014;1
6ba2c4b7aaa75ea14de275db365beabc644a9080;2014-05-06;2014;5
01aa4e8a096ac08751e3662a7c2c6d94591e3b3d;2014-08-08;2014;8
54adc5070a55707405b37d397ef3ae758b746862;2014-09-03;2014;9
65064d72c4392249d53b5390e355826431e7884c;2015-02-26;2015;2
00c0248894f9cf7413540c8faaa351f4cc3b540b;2015-03-25;2015;3
b866d6fdcec232836a9c16fc609d0b58dd697125;2015-05-12;2015;5
321d6381851b51bfb48a1240076a48571519e4d7;2016-02-11;2016;2
7442fd5e040792eea73c2daea2206afc0b167107;2016-03-03;2016;3
9b5dfabe73f0ef155f99690c19f54be999bd3911;2016-12-08;2016;12
b9373b04fdf7600998178b887a658fc48a9dfcf8;2007-08-28;2007;8
c1c5dd92e725ba725dd063eb783e2e1993c7bcfe;2007-12-18;2007;12
b86fcb536c14b40acb2d6ae9057969feba8332fa;2008-01-07;2008;1
97e335f501bb5a8178ad2a8e45c58bb5a008e09d;2008-10-06;2008;10
1bb8018bfd8b0f0683a9307b21ff0d284a320419;2009-02-19;2009;2
eac4eb9dc43b25fadd54ed4c89aebff504adba6b;2010-03-09;2010;3
2bc0445990136cbf44eb107271f35e4d0f40e3f5;2010-07-26;2010;7
3cbf88fc5440f2fea079a0a0bf7db5c86983b52b;2011-11-21;2011;11
a04cc1c6c7c697d5cedf6cbabf270902daef03bd;2012-11-14;2012;11
b971eeba401b1cfeadf973925ceaa90cfeda36b0;2013-04-05;2013;4
d5097373e5e9d75bcd31fd1d5f6e37f8e3499280;2013-05-30;2013;5
ea46e5581cf9e0da4bb47b0c51b1699330eac2c7;2013-05-31;2013;5
82c67c09274a6091643637f34d8e234be0865206;2014-04-03;2014;4
770fc47dfcb5fdbe9ae05787ab9550a12ec1b771;2014-07-17;2014;7
ec7b983786fb574c554d877675487e68f6a613b3;2014-10-06;2014;10
37850390136c27082296016b5dedd779ad9c52f3;2015-04-24;2015;4
f1dede0f314d804ffb95167aff100ed479ee7965;2015-06-19;2015;6
3b21d5e1fbc23ad01dae205466db72c333ff8b3e;2015-06-22;2015;6
433b186f7aa8a134e7db08d1e8067daad71000e7;2015-09-14;2015;9
90e3372b13b4aa5f6e2272a23201e3dd97c25fac;2016-01-21;2016;1
61dce8bb599cb1a899852432e21dc6f5d65eaa08;2016-07-08;2016;7
7ee223f2d4a0672bc642d0bacc2dd24a0f75fad7;2016-07-26;2016;7
0c44c69b4114768d03501dd9839f883a57c32e11;2007-05-08;2007;5
3137cbdab6971505ef8decc16965503b66fcff66;2008-05-06;2008;5
31238a8fddf5e6ea130a14f70123014b75d425f1;2008-11-20;2008;11
320073c7a257e552f154392c7c12686566ac4a90;2009-03-26;2009;3
af022986de488b9f76abd404b6368c1eca45c812;2009-06-11;2009;6
f7a76d99ff8ec7844c2da9d758e8ccddf4f2972b;2009-12-08;2009;12
3ea80911d67b40f73258acda4e0cfc9dc6329e90;2010-06-22;2010;6
9622ffbe93cf74464d10d544c2fa927e76509dcb;2011-02-08;2011;2
9c712a89d1f26a017af68125ddd9d46f254814b8;2011-04-22;2011;4
e33f0960e088eefdd759e03e6d05a979e9a959f5;2011-07-25;2011;7
3a0fdf06b7b105fb1252fc7682741edd57735b11;2011-09-29;2011;9
225af1666d71b2598f361d4415ab20b2a7517c11;2011-11-07;2011;11
8ccb85699a9944c380fc6de4d629436a9b45d0e0;2012-06-18;2012;6
64e7864f5b37e2026bd9c66637f2c72d65d141ed;2012-11-12;2012;11
b0575e6293b9d104982ee1bf6f8b3d0970c56f62;2013-04-17;2013;4
446513a8663d63814b7f1e390da354f2e976189e;2013-05-02;2013;5
fdc57ff71cde52e8e82896c62791a4a3a8b9d71a;2014-03-04;2014;3
6de47cdf75e0614abe16634c0cec78cf6e999387;2014-07-21;2014;7
b163ee8a302403f6779d5f65f8543b60c6558aec;2014-08-28;2014;8
20b81a967003230ee506bae4f20f2c717472b942;2015-08-11;2015;8
ed358554b3cc16ae3f5d369a5804c52f4c8aed33;2015-12-18;2015;12
52d348a99f92399aad0ff28ddbddac4c6472096b;2016-04-06;2016;4
d0890b2b05d510dc553d1fb6e2f564d455934c43;2007-07-05;2007;7
c89276159d72895036dbe48e25c41e43c111f2aa;2009-05-13;2009;5
159d9fd39434d3cf933b61e463f75fad8ddb8b8d;2010-02-23;2010;2
6b8a9615ce879b33735c274603c5d7439ccdbdc1;2010-02-25;2010;2
ca6cfb26e2221c47cad0ff9f9107c1faf1f4b9b9;2010-03-08;2010;3
b4f21745a7443e6453ac0de3cbe605876afa36a0;2010-05-13;2010;5
0ffb474d09e579b192044915152056a3fbcaeb0e;2010-07-21;2010;7
ecbf0cd359349635e99e8f65b90da5ae17c4c0ad;2010-08-04;2010;8
ecbb3a88f579c95892bf489a57b95621f935c5ee;2011-08-24;2011;8
5f1497616a554d85dd8abce6e8d940d7d1edef7e;2012-02-23;2012;2
1bd2bf7cf438d3f487c8e57e23fb60db22837490;2012-05-17;2012;5
bd3966d73d506862cf4f8101a9c2b467699cb59b;2012-08-14;2012;8
327ed96992c1de7f9c60a281f588715f3c26ee2c;2012-10-24;2012;10
00f9945d82efbd6cb683b075dcd46b921bf4d6d6;2012-12-06;2012;12
ca9ef77cfa947ce1f3d5f1e0b670d88896f94a63;2013-03-08;2013;3
045cc8f068f7afc4543a004114b1b78ee140cc95;2013-06-20;2013;6
fa13aef6a1333aeda9f098a82a8edb7a2e15511e;2014-09-30;2014;9
63ae8c3b51709a9c16b8e3211ab72417e4d6823b;2015-04-10;2015;4
818c93c8dbec33a15390e1ee0f54e02d1a257576;2015-10-29;2015;10
76f18aab240027582c436b957d17dbc1c98e547e;2016-03-18;2016;3
61c53cef3f68ad93577e277add34e9ca7d835ca2;2016-04-26;2016;4
46eabfedfe40197f382700aa999352c012958ba9;2016-09-30;2016;9
045d3a660d851d4da61876f73b62231c433b7f40;2007-01-08;2007;1
cc0d2e6a935977fcc8d28c44d044357d5e15ed6e;2007-02-21;2007;2
faf628a2e27a0656e4e4663787794c42f79c5e39;2008-06-10;2008;6
77bc67eb04bd0c160e6c9d6a8ebd9dd74c00b518;2008-12-23;2008;12
4f098df8e6b88ef3264d861844ae1ab2d394ff72;2012-01-10;2012;1
257fbda4229e01587ed0090225079590b71a6ade;2012-01-31;2012;1
5ca413038e568d42db0944b19db5bac7a1a796e5;2012-02-13;2012;2
32aaf9a794b06c3997f39d6530ed8093e4eeaa3c;2012-03-23;2012;3
e634f89382cf1a0b207cb49fa939c3739050a951;2012-06-04;2012;6
0064558a22b080eb7dc962cc5ab91064f9101a90;2012-06-28;2012;6
e40459dc1db7d0c456f0ad3103dd668fdb4f2f28;2012-10-16;2012;10
4d7a0a233add86dbac10a8f0d0bcefdeba8f2345;2012-12-11;2012;12
53c7f10b87c424b34c010ca160c4a85b23b2786a;2012-12-18;2012;12
6f2a95248c6d3c574778747c164463a1f7c0662b;2013-12-10;2013;12
73da0621f0236c6596f7b7a540e5fe48717b408e;2014-01-24;2014;1
ff4f9acce1c084e44dd2c263704973a3068b8f3e;2014-03-21;2014;3
52c5ee2c665981bf6861a539553fd2beaba90f60;2014-09-30;2014;9
389fabdc2ba0f989bc859a5002b86dccc531c0a8;2015-10-12;2015;10
0c7e7b1c4cb3af3d2ad9ffd91ac3498f3666038b;2015-11-06;2015;11
4038d00c593568ab46b20c2961317baed4c732f8;2015-11-10;2015;11
2c04208a889f4ceaaf652c94f5cd89eec2a26d3f;2016-12-12;2016;12
ee3d8c564df8e38397bcf96ace651f2f01c54f80;2007-04-18;2007;4
c03aa1b5d279ee55b172907ca64b10110e6dee66;2007-07-20;2007;7
e7af95291b7d6394fc37da72e8e6b2c47939a6f2;2008-09-19;2008;9
1064f827aa1e2e9b3fecd01aeab7b3b8302fcf8b;2008-11-18;2008;11
81e09392f259ec8a8229e1d2a6bf72d5fc13857a;2008-11-28;2008;11
96ba7749501efd039a8a969b38390cca75a11717;2009-05-28;2009;5
32bb1dcbf032015d8144d62ca8010cd25edbe7f0;2010-10-06;2010;10
3a227b262dd9a2654c57c8290254a5b1bb32087c;2010-10-11;2010;10
43a0c2db1f168037987efafe087d67932f72cb14;2010-12-22;2010;12
816d0ee2f2540f80907b3660df9b55cbbe43cf1b;2012-02-13;2012;2
bd0a39dfe5a05b1535b76de45ff0152bb2d4c0bd;2012-02-28;2012;2
5ddfe80c0e9e46918e7c9b768e5bf191d99e158d;2012-09-13;2012;9
f233929655180b977371d907d7064579d0c60505;2012-10-01;2012;10
494a5da74414e48c0b10506f0f5ecd89705230e1;2013-02-20;2013;2
3c58d14dfa5aac4227ea753041e8497efd52ecd5;2013-04-26;2013;4
6fde0533985877c3cd0d00c2a688e75d6bec2268;2014-02-17;2014;2
8b96a7b47f735ef1b07689f4f0332db736926863;2014-04-10;2014;4
a3fc55b5e8affba2a811915351906686bf06583d;2014-05-16;2014;5
fe0857908f42981f78cfa7fddb89ccbefee7681b;2014-07-28;2014;7
91031045bbcfabf7242abd5d7ca4e00da9a323d9;2015-02-05;2015;2
199dec129d2d124518271c0712be83859f696741;2016-11-18;2016;11
923a505b157f814d1be494f2924a477faf14ea07;2007-01-09;2007;1
7361b39879c7bbfb7a17ffdb13e568891b627d3d;2007-02-13;2007;2
d7439ca4ed2a713ba815175fc637fec0ee96c765;2007-09-18;2007;9
9533efc05c0c5173e2c1b9e6cbea05ceeea37bff;2008-03-04;2008;3
6b71e43f4fe373e49f5e2cf8984007e6ecf12ec5;2008-04-15;2008;4
9a1ccb213187f9195a7e3b763812cdea73912e95;2008-06-12;2008;6
57251e91b6315450cc3a6e880eb9e7697972139e;2008-06-13;2008;6
d84ed2cf4205189dedcd830911dea43683ae6e60;2009-02-24;2009;2
d6aa12aa79827630effd97d86a19376052cb7501;2009-06-23;2009;6
fe598ff9faffc63825e822e625dacc69bd534a8d;2011-06-08;2011;6
9e2fc4535638560ca277f7991efb2f9015cb3ac5;2011-07-14;2011;7
1a84a5138afb8c7641817e2491f4f92a1adc6c97;2012-04-26;2012;4
1cd7794f823c026b3cbf31b61525e217bd4bdf53;2012-10-08;2012;10
a70c31c08e4ec9afca0c7f928f19ca09c014b972;2013-05-07;2013;5
d7b692c26ae0d60af51c389fb558b2aeaf8ce405;2013-12-16;2013;12
11a8b72fbb4f14662fe4691226f0af7ed77ef112;2015-06-19;2015;6
5801b46aa82fcc2545ef52a9104dc8c6d78fd019;2015-10-19;2015;10
05340d547efb13ddfed5f5c46972245006878b69;2015-11-11;2015;11
ec1280a667902ef5f6ec2a3adb0bf99f8e6d270a;2015-11-19;2015;11
f4f180c7cac6690d6dbf8e03d8e6190341525a10;2016-08-25;2016;8
6085f61afd193e5b72120f6e861c625389f8fdbc;2016-10-06;2016;10
e3edcf9570edb94aa2ec38d51d8d77ded5de07cf;2007-10-11;2007;10
e59622b812b856c516d95d2909e494799f96d411;2007-10-25;2007;10
1e9f8543f59b0e4da6da9dde38a470f5e6bc27fa;2008-01-31;2008;1
b220062f5e85cea1971d41c906d7f52207bd1a77;2008-02-18;2008;2
87349beefef90afe8fc3c131dd93bb2d8cdd70de;2008-04-30;2008;4
0389b5b170809c0125b73c20e3b647d5ac993eb8;2008-06-16;2008;6
679f95144ec0ab562f14dd603d140d847c3783de;2009-01-27;2009;1
057049d4a6695703d119024ecd6ac4688561c84a;2009-04-28;2009;4
fb4d57a21d6ced4b5b6c0dc31192628dbc711cea;2009-05-13;2009;5
8b946a3699419cff8db58c1e7e0997b61d6d30ac;2010-11-11;2010;11
eda171d2f70c35cd935edfc7a41e9e64827dc879;2011-02-22;2011;2
a754e4b0eeb15e1397b957cd729469930e646fe8;2011-02-22;2011;2
ed277c07f3c0032f48f4a43885e3a2c1fff7b996;2012-02-02;2012;2
22f899625278b1b6e8f00be05130f4467b9598de;2012-03-15;2012;3
dbcc40db6d17938ce5f5375f51cea60bce6ffdcc;2012-10-29;2012;10
8d078965e9148fc654cb4235395226967a38ebef;2013-09-27;2013;9
ee2fa4263685675294284e50781cdc85f5688a8b;2014-04-29;2014;4
42898912d1a0f483c0cba98269af4ae781cf10f6;2014-06-24;2014;6
be8fd1d8831f6ffd9ed839e70aa540bde0cfe854;2014-10-02;2014;10
52e8f374240bb544679d769695fa1f7df3e8d38a;2015-03-31;2015;3
259ce1c80e7f92be45f1936db46b2f52069b9da2;2016-07-07;2016;7
e152ace5f4430d1918543d46fcd16a1f26e33817;2007-01-03;2007;1
917b1ec3e4c7a95fcd891edee0f6cc22d97a4b89;2007-08-28;2007;8
f035603f01c707a40bf9b911fc85852880d00293;2008-04-28;2008;4
7f6dd0bf32b89e44ae8a69b63a5221b33be006b8;2010-01-21;2010;1
827f4730d1763fda04a05126518dccd857e57195;2010-01-28;2010;1
1652a46db1f5c34c481b1ffeda92b23f23562fd9;2010-08-26;2010;8
6ed2bcf3a92f88dac6257c87647f22f0105f7b71;2011-07-11;2011;7
904a39e1e84ad4ee5d2e613c4789030e14937f89;2011-10-18;2011;10
59bea471429988c049b13a739ecf9ba5fd7703e9;2012-04-03;2012;4
8947fbfeffefd2d32c48792bfd591ef959c5b250;2012-06-07;2012;6
954bee22599b3ebece6d703884501872d9a81fa1;2012-09-20;2012;9
bd6c96124f85d009ef5d1ee0df84857abb5642e7;2013-07-08;2013;7
b69c1d0195ec11d73ce49bfaf8b76003dc3adda9;2013-07-09;2013;7
ebf62c74950a8f78fc227468d4743da59e0e7624;2013-10-12;2013;10
54ed62a2e7573a9ae2979bb7589d822b78912b56;2013-10-30;2013;10
9a66209556d16f96f2f39de63aaf6e63fb3d087d;2013-12-09;2013;12
a22556e245cf3b7a280082fa4fc88be2eaa81698;2014-01-17;2014;1
fc7f09d6b5cb3f9fcc24cd38edb55e9b5782f29d;2015-03-16;2015;3
2e606325552876b85644ba3eca3d2671a2936c7a;2016-01-13;2016;1
35a0f7150bc02a10b94d4bbad4bf596fa25e01ab;2016-02-19;2016;2
dc59e9d1dd6924cb6a2275663c64079015f23148;2016-11-17;2016;11
dd80419fd69fbcf51cd911c35ed185651ee5966a;2007-01-16;2007;1
6dcafd6268cadb3357270c421d2eda83f48e0077;2007-06-25;2007;6
0e777babe9dae6ceb215532dfb3df31bac207f93;2007-09-04;2007;9
2b268e782e5411c337f158f9b0cc546aa128b852;2007-11-06;2007;11
38616fefed7601a408647f209a35da896d29af77;2008-09-02;2008;9
e3bc496480af2a697574fd29bc424a5166e21d2a;2008-10-15;2008;10
13fd903e3a2d034436512c20cadf87b30b547784;2009-01-14;2009;1
3a7c71b2ddcfc7be0eedb0042de304f6722fdad1;2010-06-23;2010;6
23aa6a6b40a428d740bb384c484369c9a208d95d;2010-08-02;2010;8
abf262843b6bef8f25a9a649f7dbcd1833e532ad;2010-10-18;2010;10
50361fcfd567058394ca73d7bc37ba5f72afe8f1;2010-11-08;2010;11
96f675dee22ebc4ee5775fad9d70403df444c8c5;2013-01-21;2013;1
9db21172850e253d9210970904a410c92dabdbe8;2014-01-17;2014;1
48f1a309bbfa27dac3a9b2933f306665a8b36cf4;2014-04-09;2014;4
0b8b2a8831091f18a429457478fff4e45639554a;2014-06-06;2014;6
f0baba19bdb184874ae98c3e02899d6fe99c4a2d;2014-07-16;2014;7
a519a43b3ccc9da7c5a4b929cb04fb6d061e7076;2014-10-10;2014;10
e6c414ba423bea64ed94da2f7d518311fe357ffc;2015-02-10;2015;2
f6a10f405b375cce3e3419bffdce3ef14195e174;2015-05-22;2015;5
